"GeneName",Med(Ess(WT)) – Med(Ess(MT))
"PPWD1",0.005594090348434
"FAF1",0.005598188502219
"FSCN3",0.005598408368266
"TRIP4",0.005601811121905
"CASZ1",0.005612778653549
"OR1S2",0.005622025905941
"HJURP",0.005669347584474
"B3GNT5",0.005717051368183
"ALKBH4",0.005723683306401
"VNN1",0.005739873378852
"SLC10A2",0.005755449627501
"RPS15A",0.005818046686367
"MAF1",0.005829760486677
"SMARCA2",0.005840547361887
"HLA-E",0.005842408295248
"PTCHD3",0.005842696632272
"PIGM",0.005864264514804
"DNAJC27",0.005866757066219
"OR2T8",0.005881208382667
"AGMO",0.005886454711181
"TIGD4",0.005895219166889
"ZNF658",0.005899791590927
"CXCL3",0.005901354871582
"KRT39",0.00590683730755
"KCNG3",0.005920531071352
"ARHGAP15",0.005940637754925
"MORN5",0.00597075446991
"ZNF184",0.006035709292875
"PDP1",0.006049892869308
"ERAL1",0.006053901732395
"GALR3",0.006055920345236
"CITED4",0.006059653418778
"HID1",0.006066643509295
"IFNA4",0.00609005574867
"ZNF90",0.006094608881658
"NLRP3",0.00610434876578
"KRT71",0.006107213457616
"FAAH",0.006128114759635
"DYNC1LI1",0.006157325218597
"NANOS1",0.00615871032694
"CD180",0.006223040071097
"ANP32D",0.006234961709433
"CHMP3",0.006242663592203
"APCS",0.006264975400244
"ARL2",0.006267140438817
"LRRD1",0.006267947419242
"TFB1M",0.00626831930151
"TRMT10B",0.006281969480702
"NEDD9",0.006294241751741
"CHRNA4",0.006294570017108
"RBM46",0.006333677254773
"FRG1",0.006338392968351
"LRGUK",0.006378884632506
"WDR5",0.006392176544028
"CPLX4",0.006427752753192
"C2orf66",0.006432547877471
"APOBEC1",0.006449505971092
"STIM2",0.006464029615813
"ATPAF1",0.006471443625698
"CYP4F22",0.006476461022488
"ATRAID",0.00649414971471
"LRRN3",0.006497659040478
"CCDC69",0.006501453224405
"KRT32",0.006557780865301
"S100A2",0.006559718698725
"POTEC",0.006565665096525
"MOCOS",0.006578814369941
"SAMD7",0.006581421206231
"PHF20L1",0.006584628816535
"DCAF17",0.006623649204017
"GPANK1",0.006624518335789
"TMEM128",0.006625682501541
"PI15",0.006640630441475
"NWD1",0.006653585534649
"NLRP10",0.006683087985382
"EIF3J",0.006700642146908
"TMEM245",0.006712609909014
"CDH23",0.006755484547504
"PGC",0.006812789630101
"C11orf71",0.006814107822881
"DOPEY2",0.006852524435016
"HTR1D",0.006853750300691
"RHOG",0.006863384867891
"SCTR",0.006864768767829
"TUBA3D",0.006864783794966
"IGSF11",0.006888015381391
"KRTAP10-2",0.006890043865512
"COX7A2L",0.006894552488204
"TCEA2",0.006904288426877
"SCG2",0.00691006166022
"ASCL4",0.006913579082246
"SSX2IP",0.006924486425046
"NOL10",0.006935639662432
"ANG",0.006947093664928
"SPINK7",0.006947460157671
"GSTA3",0.006957797069199
"NDST3",0.006978102965998
"LRRTM3",0.006985273085993
"ZNF526",0.007001398534746
"AES",0.007015410469803
"HMMR",0.007030146758118
"PMS2",0.007030398884218
"FAM13A",0.00704311458096
"SLC22A5",0.007049585829233
"KLHDC1",0.007054007848216
"TNFSF13",0.007054304472234
"TTC39B",0.007066163118183
"PECR",0.007088906314708
"GJC3",0.00709888951817
"DYNC1LI2",0.007107992022703
"GMFB",0.007116909059459
"ANKRD13D",0.007139885388364
"TRMT5",0.00714639114482
"CNGB1",0.007168252439762
"DSCR4",0.007179729149639
"ALX4",0.007203042810012
"RGS7BP",0.007211128502216
"JAGN1",0.007215193234034
"AATK",0.007219909629785
"TUSC3",0.007221527432696
"TDO2",0.00725581891652
"FAM81A",0.007261345715436
"EIF4A2",0.007269659107532
"RABL6",0.007278439645486
"HERC3",0.007282315178407
"IL1RL2",0.007302494897042
"FBXO38",0.007308816462399
"EPHX4",0.007317814772331
"TMEM177",0.007336262524783
"SSB",0.007338836824479
"TMEM130",0.00735636884097
"CYYR1",0.007361034293921
"STMN2",0.007386468900815
"NUTM2A",0.007408048200681
"OPRK1",0.007420887607949
"ANXA13",0.007430296936719
"POLR1A",0.007471036068586
"OR8S1",0.007489666939581
"DEFB1",0.007525344891775
"DUS1L",0.007528956869581
"TPD52L1",0.00754115414154
"HAO2",0.007564777266202
"ARL15",0.007569674010944
"FMNL2",0.007570378451826
"FAM124B",0.007579419155833
"FBXO22",0.007580645786465
"BMI1",0.007597533663566
"MTMR14",0.007600335057976
"PAPPA2",0.007622666302868
"RHNO1",0.00764607898923
"CCR8",0.007677299468791
"PPP1R1B",0.007678875873186
"SLIRP",0.007691289670942
"DYSF",0.007721835061858
"ACSM1",0.007751447722927
"FFAR4",0.007752012387308
"DNAJB2",0.007761321885936
"HARS2",0.007773039516709
"BCAT2",0.007782535849444
"APOBEC3B",0.007806580331645
"EGFR",0.007810643213153
"SEPT2",0.007852975346187
"ADRA2A",0.00786126997568
"WDR73",0.00786797260322
"PNLIP",0.007882252224736
"CCND1",0.007882598368199
"GLRX",0.007903718835196
"NR3C1",0.007904947727571
"PNLIPRP3",0.007906281022166
"DMXL1",0.007921648847107
"TSPAN18",0.007934356100793
"MMP3",0.00796760814153
"RND3",0.007985137147713
"SLC22A18",0.007986128345794
"UBE2O",0.007994499837973
"SLC45A2",0.008002686370886
"MCU",0.008004727453276
"ARHGAP8",0.00800842331041
"MED23",0.008009115713668
"RPH3AL",0.008027298658529
"PAX6",0.008035616979157
"ARID5B",0.008057330298747
"GPR107",0.008066636037554
"KCNIP2",0.0080742247755
"DPH7",0.008074453289138
"HIST1H3B",0.008088656835397
"FAM53A",0.008102784364059
"CNBD2",0.008109846135858
"TMEM199",0.008126894854421
"HSPA14",0.008133438983654
"S100A14",0.008138843138556
"TOMM40L",0.008154675385439
"RPP40",0.00817359028249
"ZIC5",0.00819803240661
"LDHAL6A",0.008198617381745
"MEGF9",0.008212183690168
"AHSP",0.008254251395479
"EXOC1",0.008254754629257
"C6orf10",0.008256222955489
"MUSK",0.008258523617831
"FMO4",0.00827708768547
"RAI14",0.008295735481911
"IZUMO2",0.008301992127675
"ADAMTS9",0.008309211640198
"AMTN",0.008317620233348
"RPL26L1",0.008333913101521
"OR11H12",0.008351487062402
"GLIPR1L2",0.008363451072016
"CALHM3",0.008387209760869
"TAS2R3",0.008397013183832
"ABHD14A",0.008406951804161
"RPS6KB2",0.008411415251098
"SETDB2",0.008437332228859
"BBS5",0.008461818071222
"NEGR1",0.008474848369904
"ERG",0.008482260584055
"MACF1",0.008486495368667
"PSMC3IP",0.008501156583845
"KALRN",0.008507669409712
"SLCO1B7",0.008508699502789
"SLC18B1",0.008510812960477
"NCR3",0.008516978995423
"FAM192A",0.008538162930027
"PKLR",0.0085514562847
"FOXR1",0.008553299147286
"OLFML1",0.008554151827889
"EMP2",0.008554305432008
"PDE5A",0.008560528442793
"HCN3",0.008588416989391
"GALNT13",0.008597051507568
"TIRAP",0.008599203769867
"CYP4V2",0.008605824445187
"KCTD8",0.008620852162297
"HYDIN",0.008625876956899
"FNBP1L",0.008628437767279
"LAMC1",0.008632485615708
"ARFIP2",0.008632929280681
"DDB2",0.008652369477004
"OAS2",0.008657327285581
"SLC20A2",0.008665050065297
"NGEF",0.008680623428529
"PID1",0.008696425789432
"SNRPA",0.008702842748473
"PCBP3",0.008721320710258
"IL23A",0.008723583275859
"MRPL43",0.008725227457992
"ARAP2",0.008733422112582
"TMC4",0.008753950539134
"ZFYVE1",0.008754267836256
"BTF3L4",0.008766294806645
"CDH11",0.008793614409316
"TMEM44",0.008794313317547
"MED13",0.008817366702484
"UBXN10",0.008827168745508
"TRAF3",0.008827196761683
"RASL11A",0.008829609574316
"HBQ1",0.00883639243375
"HTR3E",0.008846429302977
"PRKAG1",0.00885236904356
"MMP17",0.008866825246904
"PPP2R2C",0.008867044009316
"TMEM230",0.008868586264147
"KIAA1211L",0.008886675097872
"FLRT3",0.008901888098877
"TMEM38B",0.008916933783218
"LRRC46",0.008928965151275
"COL13A1",0.008935642889018
"ROBO1",0.008955719188718
"PLOD2",0.008962072001348
"WSCD1",0.008970006429509
"NMS",0.008972868365586
"ZNF267",0.008974526959194
"NFATC4",0.009009946962793
"OSBPL5",0.009045581221747
"AGR2",0.00905043744768
"TSHB",0.009064440801797
"ZFP69",0.00909303274141
"ZNF684",0.009105404505181
"GAS8",0.009121990117545
"BAG6",0.009124866750712
"SLC29A1",0.009145526310773
"MLANA",0.009182958087811
"ZBP1",0.009183450288344
"MRPS31",0.009187019212706
"DYNC1I2",0.009193674559942
"PPP1CB",0.009213680038756
"RSPO3",0.009216442566782
"GMPR",0.009218927454567
"APOBEC3D",0.009248425043757
"GRP",0.009275192921877
"NUP88",0.009276624320102
"CHAF1A",0.009293178911778
"AAR2",0.009335015066412
"STK33",0.009348618009298
"EYA4",0.009349740932621
"CRELD1",0.00935371890799
"RIN1",0.009363852330573
"YES1",0.009366102123858
"ZNF146",0.009368777186142
"GTF2IRD2",0.009389116055282
"GOPC",0.00940209253473
"OR51T1",0.009405090293092
"TRIM16L",0.009420563919676
"CERS3",0.00942521456623
"HOXB3",0.009445813581379
"MOGAT1",0.009454272649173
"ZNF704",0.009491309189395
"ZNF280B",0.009496426517955
"MYO1A",0.009533384934875
"SYT3",0.009533959002907
"SYNDIG1",0.009546556363602
"BCL7C",0.009558620594746
"MAFB",0.009559589359439
"OR5R1",0.009590836671119
"UPP1",0.009602169191226
"ZFAND4",0.009625915857937
"PABPC4",0.009645766742249
"PLLP",0.009653579332305
"LRRC47",0.009660441424284
"RPL27",0.009719159648591
"ZNF648",0.00971992526991
"SPATA21",0.009725832535316
"CCDC102B",0.00974549617799
"KIR3DL2",0.009753098322817
"RBM43",0.00976746376623
"SFT2D2",0.009791885979826
"HIST2H4B",0.009793781004242
"C1orf54",0.009795567943817
"TMX3",0.009822661498546
"SLC4A11",0.009842894923667
"TUBA8",0.009880682807303
"NAA35",0.009893164530522
"CHD9",0.00990480582975
"WDR35",0.009914200788438
"CPVL",0.009919303539835
"LRIT2",0.009969889636515
"VAV3",0.009991863615029
"NGF",0.01001635716077
"DRC1",0.010026343415617
"PARP11",0.010036705135132
"MOB3C",0.010045092274917
"SUCLA2",0.010057993317394
"CCDC17",0.010078510805993
"MCCD1",0.010088516308221
"OR4D2",0.010102933991348
"MAN1A2",0.01010312428727
"FICD",0.01011642806916
"ZNF763",0.010117876937432
"RASGEF1B",0.01013057091483
"TDP1",0.010135246320187
"SPP1",0.010141395396991
"ANKRD66",0.010161314948013
"NT5C2",0.010170835877194
"IDO1",0.010190683324962
"AK9",0.010198414464038
"PCDHGB7",0.01019883720106
"HSPB11",0.010201828465457
"OR2L2",0.010231458948871
"FOXF1",0.010252115519002
"AMY2B",0.01027748758128
"ATF2",0.010299987827996
"HBE1",0.010319649470362
"C1QTNF1",0.010323402635623
"CDC42SE1",0.010338940128039
"NELL1",0.010344252411397
"SETD2",0.010347833023885
"OVOL1",0.010347957572052
"INPP1",0.010356394952275
"ZNF260",0.010359046121954
"VPS13D",0.010371051023238
"IL12B",0.010373177671655
"SLC25A39",0.01037582698012
"RNF208",0.010377627260636
"THAP4",0.010420472547572
"FGF1",0.010433814668745
"BIN2",0.010442549866127
"ANKS3",0.010443849281662
"TIAL1",0.010445681363807
"ITGB7",0.010453042043628
"SNAI2",0.010481331557723
"TCP11",0.010483435358669
"SEC16B",0.010498656665444
"B4GAT1",0.010516607814171
"CIRBP",0.010532537168996
"CLK4",0.0105378642148
"VLDLR",0.010548438268896
"FAM135A",0.01055058613496
"OCIAD2",0.010562192880097
"ASF1B",0.010584263804386
"GGH",0.01059250246971
"MRFAP1",0.010596249846645
"ARHGAP33",0.010636795629581
"KLF5",0.010638278532384
"GCG",0.01064432233163
"QPCT",0.010672444569613
"PRDX3",0.010702345152069
"AP4B1",0.01075381710268
"ZNF10",0.010768457686898
"RND1",0.010782780955223
"DERL1",0.010785254482402
"LIN54",0.010789905546184
"KAT5",0.01081481543246
"ESPN",0.010837447352228
"FAM107A",0.010862696516871
"GPX5",0.010865426321373
"ZNF605",0.010872859979158
"LRFN2",0.010874180459299
"TAGAP",0.010892486232723
"CD36",0.010901643972235
"OR10Z1",0.010917445891606
"NRXN3",0.01094203936529
"KRT38",0.010948066284961
"SMAD2",0.01094827528075
"IL5RA",0.01095052513396
"KRT13",0.01095209746756
"PTGER2",0.010953005252325
"SKIDA1",0.010955516816514
"AZGP1",0.010958742244195
"MC4R",0.010974043280536
"PIAS1",0.010995164806776
"SLC6A1",0.01100007789022
"GJB6",0.011011339012316
"CLDN10",0.011015562506023
"TACC2",0.011023561780928
"ZNF341",0.011023870446111
"ADAMTS7",0.011032285065093
"PTGES2",0.011050046162547
"ZNF576",0.01107118674429
"DQX1",0.011073623308702
"HBB",0.011077090109796
"ZG16B",0.011089310702603
"RIPPLY3",0.011134317592689
"STXBP3",0.01114531916425
"CACNA2D4",0.011145598801922
"ZNF597",0.011156512412672
"HIST1H4A",0.011160580846238
"UGT8",0.011176472781209
"CARTPT",0.011190523330057
"MYBL2",0.011196396856692
"PSMD6",0.011204263846625
"STAT6",0.011216184024336
"TLX1",0.011229309361909
"KCNN2",0.011233350711604
"DPP4",0.011243384908677
"KRT75",0.011288161637688
"CCL27",0.011296242183086
"TSSK1B",0.01131345367215
"RASIP1",0.011324529387893
"CYTH2",0.011329471489257
"RNLS",0.011337071228143
"FCRL5",0.011359748887224
"HMGXB4",0.011369039604306
"EYA1",0.011374398986186
"PCYOX1L",0.011395410912787
"OCM",0.011403882966658
"SOWAHB",0.011405854226498
"LRIF1",0.011409783476328
"COL12A1",0.011429379240909
"ADAMTS4",0.011431392443193
"MON1B",0.011444506252883
"TNK1",0.011451172153174
"KCNMB3",0.011461491682554
"NRF1",0.011475981888107
"EIF3L",0.011494044482601
"PTN",0.011499373439203
"CREBBP",0.011525405886316
"UHRF1BP1L",0.011529489506153
"PGPEP1",0.011530130975302
"PAIP1",0.011548228066581
"CPEB2",0.011558297118128
"FAM160B1",0.011573044387119
"TNFRSF19",0.011591092087914
"CLIC3",0.011594788739191
"SDCCAG3",0.011595832932762
"TSACC",0.011605524869613
"PRR14L",0.011605901131955
