Plate,Well,Ensemble,KO A,WT A,KO B,WT B,z (KO A),z ( WT A),z (KO B),z (WT B)
HTplate22,L18,ENSG00000196415,2439,4097,2681,3565,0.99,-0.17,1.33,-0.68
HTplate22,L19,ENSG00000164108,2381,4298,2262,4379,0.77,0.15,-0.30,0.52
HTplate22,L20,ENSG00000136240,2278,4396,2399,3733,0.37,0.30,0.23,-0.43
HTplate22,L21,ENSG00000135378,2043,4332,2376,4191,-0.54,0.20,0.15,0.24
HTplate22,L22,ENSG00000066322,2215,4399,2584,3743,0.12,0.31,0.96,-0.41
HTplate22,L23,ENSG00000136244,2253,4586,2129,4941,0.27,0.61,-0.82,1.34
HTplate22,L24,ENSG00000099849,2403,4222,2780,4007,0.85,0.03,1.72,-0.03
HTplate22,M01,ENSG00000137330,2531,4721,2629,4251,1.34,0.82,1.13,0.33
HTplate22,M02,ENSG00000158488,2030,4790,2193,4724,-0.59,0.94,-0.57,1.02
HTplate22,M03,ENSG00000171989,2382,4800,2666,4415,0.77,0.95,1.28,0.57
HTplate22,M04,ENSG00000115946,2418,4016,2151,4169,0.91,-0.30,-0.73,0.21
HTplate22,M07,ENSG00000139648,2071,4689,2431,4544,-0.43,0.77,0.36,0.76
HTplate22,M08,ENSG00000100109,2117,4471,2056,3818,-0.26,0.42,-1.10,-0.30
HTplate22,M09,ENSG00000046604,2166,3049,2559,3687,-0.07,-1.85,0.86,-0.50
HTplate22,M10,ENSG00000167723,2457,4239,2315,3692,1.06,0.05,-0.09,-0.49
HTplate22,M11,ENSG00000129625,2448,4163,2469,4042,1.02,-0.07,0.51,0.02
HTplate22,M12,ENSG00000132465,2323,3939,2504,4714,0.54,-0.43,0.64,1.01
HTplate22,M13,ENSG00000197751,2460,4374,2580,3746,1.07,0.27,0.94,-0.41
HTplate22,M14,ENSG00000159658,2166,4216,2415,4225,-0.07,0.02,0.30,0.29
HTplate22,M15,ENSG00000086504,2530,4318,2633,4824,1.34,0.18,1.15,1.17
HTplate22,M16,ENSG00000130520,2215,3890,2364,4115,0.12,-0.51,0.10,0.13
HTplate22,M17,ENSG00000112462,2219,4489,2582,4303,0.14,0.45,0.95,0.41
HTplate22,M20,ENSG00000197747,2160,4331,2164,4350,-0.09,0.20,-0.68,0.48
HTplate22,M21,ENSG00000168938,2268,4913,2497,4266,0.33,1.13,0.62,0.35
HTplate22,M22,ENSG00000149547,2381,5163,2656,4442,0.77,1.53,1.24,0.61
HTplate22,M23,ENSG00000184349,2091,5096,2286,4730,-0.35,1.42,-0.21,1.03
HTplate22,M24,ENSG00000086065,2606,4638,2453,4782,1.64,0.69,0.45,1.11
HTplate22,N01,ENSG00000102924,2625,4836,2364,3801,1.71,1.01,0.10,-0.33
HTplate22,N02,ENSG00000102158,2391,5458,2757,5005,0.80,2.00,1.63,1.44
HTplate22,N03,ENSG00000111335,1985,4429,2497,4586,-0.76,0.36,0.62,0.82
HTplate22,N04,ENSG00000150762,2079,4828,2228,4550,-0.40,1.00,-0.43,0.77
HTplate22,N07,ENSG00000177174,2249,3799,2238,4450,0.25,-0.65,-0.40,0.62
HTplate22,N08,ENSG00000134028,2357,4226,2492,4188,0.67,0.03,0.60,0.24
HTplate22,N09,ENSG00000161016,1963,2087,1934,2430,-0.85,-3.39,-1.58,-2.34
HTplate22,N10,ENSG00000174560,2778,4568,2713,4781,2.30,0.58,1.46,1.11
HTplate22,N11,ENSG00000141542,2344,4215,2532,4112,0.62,0.01,0.76,0.13
HTplate22,N12,ENSG00000063244,2298,4230,2276,4423,0.45,0.04,-0.24,0.58
HTplate22,N13,ENSG00000166847,2462,4453,2726,4307,1.08,0.40,1.51,0.41
HTplate22,N14,ENSG00000186809,2603,4722,2587,3790,1.62,0.83,0.97,-0.35
HTplate22,N15,ENSG00000128335,2053,4421,2334,4091,-0.50,0.34,-0.02,0.10
HTplate22,N16,ENSG00000111341,2133,4299,2309,4323,-0.19,0.15,-0.12,0.44
HTplate22,N17,ENSG00000131914,2183,4466,2518,4538,0.00,0.42,0.70,0.75
HTplate22,N20,ENSG00000171659,2293,4443,2379,3851,0.43,0.38,0.16,-0.26
HTplate22,N21,ENSG00000138768,2245,4428,2476,4292,0.24,0.36,0.53,0.39
HTplate22,N22,ENSG00000133105,2913,5359,2837,5129,2.82,1.84,1.94,1.62
HTplate22,N23,ENSG00000145491,2625,5198,2572,4515,1.71,1.59,0.91,0.72
HTplate22,N24,ENSG00000147168,2638,4204,2322,6193,1.76,0.00,-0.06,3.18
HTplate22,O01,ENSG00000173146,2674,4352,2459,4850,1.90,0.23,0.47,1.21
HTplate22,O02,ENSG00000184302,2595,5691,2293,5277,1.59,2.38,-0.18,1.84
HTplate22,O03,ENSG00000005421,2377,4503,2544,4594,0.75,0.48,0.80,0.83
HTplate22,O04,ENSG00000062725,2425,5160,2853,5312,0.93,1.53,2.01,1.89
HTplate22,O05,ENSG00000175175,2170,4151,2550,4442,-0.05,-0.09,0.83,0.61
HTplate22,O06,ENSG00000143106,1831,2929,1658,3646,-1.36,-2.04,-2.66,-0.56
HTplate22,O07,ENSG00000119699,2392,4547,2431,4632,0.81,0.55,0.36,0.89
HTplate22,O08,ENSG00000168379,2428,4512,2517,5245,0.95,0.49,0.70,1.79
HTplate22,O09,ENSG00000189139,2618,4878,2610,4734,1.68,1.07,1.06,1.04
HTplate22,O10,ENSG00000178386,2322,4554,2105,5106,0.54,0.56,-0.91,1.58
HTplate22,O11,ENSG00000182132,2117,4825,2692,4758,-0.25,0.99,1.38,1.07
HTplate22,O12,ENSG00000104859,2319,4853,2661,4465,0.53,1.03,1.26,0.64
HTplate22,O13,ENSG00000106537,2509,4447,2407,4534,1.26,0.39,0.27,0.75
HTplate22,O14,ENSG00000167978,2032,4482,2517,4332,-0.58,0.44,0.69,0.45
HTplate22,O15,ENSG00000186009,2027,4237,2632,4443,-0.60,0.05,1.14,0.61
HTplate22,O16,ENSG00000147570,2322,3637,2435,3649,0.54,-0.91,0.38,-0.55
HTplate22,O17,ENSG00000088836,2268,5355,2529,4959,0.33,1.84,0.74,1.37
HTplate22,O18,ENSG00000103852,2391,4396,2673,4228,0.80,0.30,1.30,0.30
HTplate22,O19,ENSG00000135315,2301,4289,2781,4819,0.45,0.13,1.72,1.16
HTplate22,O20,ENSG00000157765,2544,4336,2356,4702,1.39,0.21,0.07,0.99
HTplate22,O21,ENSG00000177614,2588,5621,2376,5255,1.56,2.26,0.15,1.80
HTplate22,O22,ENSG00000081051,2193,4695,2317,4514,0.04,0.78,-0.09,0.72
HTplate22,O23,ENSG00000182352,2095,5175,2154,4273,-0.34,1.55,-0.72,0.36
HTplate22,O24,ENSG00000143379,2338,5533,2512,5564,0.60,2.12,0.68,2.26
HTplate22,P01,ENSG00000196071,2829,5555,2832,6670,2.50,2.16,1.93,3.88
HTplate22,P02,ENSG00000124568,2482,3141,2385,3272,1.15,-1.70,0.18,-1.11
HTplate22,P03,ENSG00000163348,2517,2809,2532,4087,1.29,-2.23,0.75,0.09
HTplate22,P04,ENSG00000103257,2359,6024,2885,5872,0.68,2.91,2.13,2.71
HTplate22,P05,ENSG00000137197,2065,3582,2483,4121,-0.46,-1.00,0.56,0.14
HTplate22,P06,ENSG00000163828,2369,5413,2780,5110,0.72,1.93,1.72,1.59
HTplate22,P07,ENSG00000101596,2129,4228,2497,4475,-0.21,0.04,0.62,0.66
HTplate22,P08,ENSG00000152689,2378,4398,2485,4818,0.75,0.31,0.57,1.16
HTplate22,P09,ENSG00000130054,2299,4269,2239,4414,0.45,0.10,-0.39,0.57
HTplate22,P10,ENSG00000109756,2633,3668,2574,3856,1.74,-0.86,0.92,-0.25
HTplate22,P11,ENSG00000182512,2496,4527,2357,4248,1.21,0.51,0.07,0.33
HTplate22,P12,ENSG00000120055,2524,4224,2689,4512,1.32,0.03,1.37,0.71
HTplate22,P13,ENSG00000188124,2353,3914,2667,4035,0.66,-0.47,1.28,0.01
HTplate22,P14,ENSG00000082556,2517,4736,2365,5543,1.29,0.85,0.10,2.23
HTplate22,P15,ENSG00000139645,2174,4103,2332,4343,-0.03,-0.16,-0.03,0.47
HTplate22,P16,ENSG00000123989,2753,4809,2382,4085,2.20,0.97,0.17,0.09
HTplate22,P17,ENSG00000176542,2217,4751,2392,4415,0.13,0.87,0.21,0.57
HTplate22,P18,ENSG00000180935,2539,4277,2691,4844,1.37,0.11,1.37,1.20
HTplate22,P19,ENSG00000162494,2310,4130,2173,4645,0.49,-0.12,-0.65,0.91
HTplate22,P20,ENSG00000105954,2533,4680,2255,5192,1.35,0.76,-0.33,1.71
HTplate22,P21,ENSG00000160094,2016,3158,2395,4549,-0.65,-1.68,0.22,0.77
HTplate22,P22,ENSG00000100902,818,632,983,659,-5.27,-5.72,-5.29,-4.94
HTplate22,P23,ENSG00000169612,2408,4853,2845,2910,0.87,1.04,1.97,-1.64
HTplate22,P24,ENSG00000164180,2445,5160,2677,5871,1.01,1.53,1.32,2.71
HTplate23,A01,ENSG00000161798,1172,1354,1490,2098,-0.05,1.62,-0.58,1.99
HTplate23,A02,ENSG00000087301,1239,1685,1386,1990,0.19,2.66,-0.92,1.72
HTplate23,A03,ENSG00000091622,1462,1248,1518,1354,0.98,1.28,-0.49,0.10
HTplate23,A04,ENSG00000156398,1094,1290,1488,1884,-0.32,1.42,-0.59,1.45
HTplate23,A05,ENSG00000124459,1176,895,1688,1251,-0.03,0.17,0.06,-0.17
HTplate23,A06,ENSG00000186300,1227,1362,1547,1124,0.15,1.64,-0.40,-0.49
HTplate23,A07,ENSG00000175322,1586,1038,1793,1795,1.42,0.62,0.41,1.22
HTplate23,A08,ENSG00000156802,1143,1389,2036,1977,-0.15,1.73,1.20,1.68
HTplate23,A09,ENSG00000154262,1310,1225,1870,1310,0.44,1.21,0.66,-0.02
HTplate23,A10,ENSG00000114784,1704,1631,2006,2138,1.83,2.49,1.11,2.09
HTplate23,A11,ENSG00000152583,1018,881,1752,1789,-0.59,0.13,0.28,1.20
HTplate23,A12,ENSG00000173020,1364,1343,1725,1505,0.63,1.58,0.19,0.48
HTplate23,A13,ENSG00000196809,1168,1048,1396,1075,-0.06,0.66,-0.89,-0.61
HTplate23,A14,ENSG00000133640,1460,1186,1512,1626,0.97,1.09,-0.51,0.79
HTplate23,A15,ENSG00000160220,876,970,1519,1394,-1.09,0.41,-0.49,0.20
HTplate23,A16,ENSG00000108064,1324,1132,1771,1388,0.49,0.92,0.34,0.18
HTplate23,A17,ENSG00000182562,946,1100,1348,1413,-0.85,0.82,-1.05,0.25
HTplate23,A18,ENSG00000080166,1186,414,1427,613,0.00,-1.34,-0.79,-1.79
HTplate23,A19,ENSG00000183519,1014,1063,1948,1743,-0.61,0.70,0.92,1.09
HTplate23,A20,ENSG00000181619,1442,1154,1715,1517,0.90,0.99,0.15,0.51
HTplate23,A21,ENSG00000184619,1133,714,1297,666,-0.19,-0.39,-1.22,-1.65
HTplate23,A22,ENSG00000087302,1449,985,1654,1574,0.93,0.46,-0.05,0.66
HTplate23,A23,ENSG00000100918,1377,729,1623,1022,0.68,-0.35,-0.15,-0.75
HTplate23,A24,ENSG00000157978,1414,839,1641,1632,0.81,0.00,-0.09,0.80
HTplate23,B01,ENSG00000087095,1140,1307,1293,1914,-0.16,1.47,-1.23,1.52
HTplate23,B02,ENSG00000189046,1264,1078,1773,1556,0.28,0.75,0.34,0.61
HTplate23,B03,ENSG00000111052,1226,726,1739,1256,0.14,-0.36,0.23,-0.15
HTplate23,B04,ENSG00000177150,1390,918,1798,1754,0.72,0.25,0.43,1.11
HTplate23,B05,ENSG00000105088,1358,1088,1761,1680,0.61,0.78,0.30,0.93
HTplate23,B06,ENSG00000142945,1224,834,1397,1285,0.14,-0.02,-0.89,-0.08
HTplate23,B07,ENSG00000105640,1096,1057,689,191,-0.32,0.68,-3.21,-2.86
HTplate23,B08,ENSG00000185940,1176,892,1709,1481,-0.03,0.17,0.13,0.42
HTplate23,B09,ENSG00000168101,1296,1078,1718,1371,0.39,0.75,0.16,0.14
HTplate23,B10,ENSG00000174450,1391,972,1681,1352,0.73,0.42,0.04,0.09
HTplate23,B11,ENSG00000151689,1405,1169,1826,1827,0.77,1.03,0.52,1.30
HTplate23,B12,ENSG00000166152,1400,1000,1694,1433,0.76,0.50,0.09,0.30
HTplate23,B13,ENSG00000197210,1539,990,1738,1336,1.25,0.47,0.23,0.05
HTplate23,B14,ENSG00000196148,1568,1218,1806,1548,1.35,1.19,0.45,0.59
HTplate23,B15,ENSG00000103647,1314,1107,1446,1329,0.45,0.84,-0.73,0.03
HTplate23,B16,ENSG00000176207,1268,1055,1684,1125,0.29,0.68,0.05,-0.49
HTplate23,B17,ENSG00000104517,1150,1122,1775,1609,-0.13,0.89,0.35,0.74
HTplate23,B18,ENSG00000104611,1169,1149,1847,1240,-0.06,0.97,0.58,-0.19
HTplate23,B19,ENSG00000198426,1483,1023,2094,1327,1.05,0.58,1.40,0.03
HTplate23,B20,ENSG00000090520,1559,1156,2064,1478,1.32,0.99,1.30,0.41
HTplate23,B21,ENSG00000146674,1364,862,1856,1717,0.63,0.07,0.62,1.02
HTplate23,B22,ENSG00000067369,1314,772,1787,1425,0.45,-0.21,0.39,0.28
HTplate23,B23,ENSG00000168124,1258,772,1368,1188,0.25,-0.21,-0.99,-0.33
HTplate23,B24,ENSG00000175467,878,422,1267,768,-1.09,-1.31,-1.31,-1.39
HTplate23,C01,ENSG00000103024,1391,1427,1666,1291,0.73,1.85,-0.01,-0.06
HTplate23,C02,ENSG00000157693,1261,1024,1657,1310,0.27,0.58,-0.04,-0.01
HTplate23,C05,ENSG00000187156,296,89,345,105,-3.14,-2.36,-4.34,-3.08
HTplate23,C06,ENSG00000167104,1526,1540,1845,1551,1.20,2.20,0.58,0.60
HTplate23,C07,ENSG00000100583,1084,811,1735,1500,-0.36,-0.09,0.22,0.47
HTplate23,C08,ENSG00000185787,1197,754,1584,1318,0.04,-0.27,-0.28,0.00
HTplate23,C09,ENSG00000176845,1590,1128,1854,1526,1.43,0.91,0.61,0.53
HTplate23,C10,ENSG00000164822,1500,1102,1818,1444,1.11,0.82,0.49,0.32
HTplate23,C11,ENSG00000132286,1105,732,1476,1281,-0.28,-0.34,-0.63,-0.09
HTplate23,C12,ENSG00000158864,1178,985,1792,1022,-0.03,0.46,0.41,-0.75
HTplate23,C13,ENSG00000168291,1157,400,1433,1363,-0.10,-1.38,-0.77,0.12
HTplate23,C14,ENSG00000154007,1558,1386,1908,1424,1.31,1.72,0.78,0.27
HTplate23,C15,ENSG00000176788,1162,447,1228,493,-0.08,-1.23,-1.44,-2.10
HTplate23,C16,ENSG00000103064,1235,608,1750,1032,0.18,-0.73,0.27,-0.72
HTplate23,C17,ENSG00000139269,643,536,1272,672,-1.92,-0.96,-1.30,-1.64
HTplate23,C18,ENSG00000188589,964,437,1328,644,-0.78,-1.27,-1.11,-1.71
HTplate23,C19,ENSG00000121486,1083,843,1592,1228,-0.36,0.01,-0.25,-0.22
HTplate23,C20,ENSG00000166997,1138,640,1430,788,-0.17,-0.63,-0.78,-1.35
HTplate23,C23,ENSG00000124688,1207,558,1766,836,0.08,-0.89,0.32,-1.22
HTplate23,C24,ENSG00000127515,1242,608,1524,1314,0.20,-0.73,-0.47,-0.01
HTplate23,D01,ENSG00000163710,1312,841,1267,1155,0.45,0.00,-1.32,-0.41
HTplate23,D02,ENSG00000092445,1174,567,1373,1123,-0.04,-0.86,-0.97,-0.49
HTplate23,D05,ENSG00000111796,1331,1353,1765,1571,0.51,1.61,0.32,0.65
HTplate23,D06,ENSG00000197103,1306,1027,1900,1558,0.43,0.59,0.76,0.62
HTplate23,D07,ENSG00000162923,1003,717,1340,1288,-0.65,-0.39,-1.08,-0.07
HTplate23,D08,ENSG00000180543,1416,1561,1782,1637,0.81,2.27,0.37,0.82
HTplate23,D09,ENSG00000079482,1297,814,1961,1337,0.39,-0.08,0.96,0.05
HTplate23,D10,ENSG00000055147,1142,778,1608,1359,-0.15,-0.19,-0.20,0.11
HTplate23,D11,ENSG00000120645,1696,1199,1748,1190,1.80,1.13,0.26,-0.32
HTplate23,D12,ENSG00000106302,1387,1322,1853,1399,0.71,1.52,0.61,0.21
HTplate23,D13,ENSG00000176907,1594,1235,1499,1347,1.44,1.24,-0.56,0.08
HTplate23,D14,ENSG00000131203,1595,1449,1892,1602,1.45,1.91,0.73,0.73
HTplate23,D15,ENSG00000106031,1407,1122,1884,1319,0.78,0.89,0.71,0.01
HTplate23,D16,ENSG00000124370,1196,773,2014,1769,0.04,-0.21,1.13,1.15
HTplate23,D17,ENSG00000112699,980,813,1913,1119,-0.73,-0.08,0.80,-0.50
HTplate23,D18,ENSG00000131153,1308,812,1563,1041,0.43,-0.09,-0.34,-0.70
HTplate23,D19,ENSG00000173213,1120,1132,1518,1185,-0.23,0.92,-0.49,-0.33
HTplate23,D20,ENSG00000143368,686,220,898,443,-1.77,-1.95,-2.52,-2.22
HTplate23,D23,ENSG00000161057,539,238,836,427,-2.29,-1.89,-2.73,-2.26
HTplate23,D24,ENSG00000102001,991,994,1487,1631,-0.69,0.48,-0.60,0.80
HTplate23,E01,ENSG00000136279,1223,1360,1725,1565,0.13,1.64,0.19,0.63
HTplate23,E02,ENSG00000152527,1282,683,1656,1458,0.34,-0.49,-0.04,0.36
HTplate23,E03,ENSG00000143839,1527,936,2258,1650,1.20,0.30,1.93,0.85
HTplate23,E04,ENSG00000197344,1459,1284,1886,1435,0.97,1.40,0.71,0.30
HTplate23,E05,ENSG00000074201,1083,462,1304,616,-0.36,-1.19,-1.19,-1.78
HTplate23,E06,ENSG00000143093,961,640,1678,789,-0.80,-0.63,0.03,-1.34
HTplate23,E07,ENSG00000183715,1490,949,1981,1533,1.08,0.34,1.02,0.55
HTplate23,E08,ENSG00000132109,1431,1129,1769,1757,0.87,0.91,0.33,1.12
HTplate23,E09,ENSG00000164032,971,683,1492,1266,-0.76,-0.49,-0.58,-0.13
HTplate23,E10,ENSG00000167653,1351,1057,1751,1117,0.58,0.68,0.27,-0.51
HTplate23,E11,ENSG00000174279,1502,1000,1474,1026,1.12,0.51,-0.64,-0.74
HTplate23,E12,ENSG00000158417,1446,1150,1716,1225,0.92,0.98,0.16,-0.23
HTplate23,E13,ENSG00000181009,1492,1061,1901,1512,1.08,0.70,0.76,0.50
HTplate23,E14,ENSG00000142751,1352,1121,1479,905,0.59,0.88,-0.62,-1.05
HTplate23,E15,ENSG00000173768,1462,1351,1738,1157,0.98,1.61,0.23,-0.40
HTplate23,E16,ENSG00000104331,820,449,1456,999,-1.29,-1.23,-0.70,-0.81
HTplate23,E17,ENSG00000165953,1428,1248,1372,1223,0.85,1.29,-0.97,-0.24
HTplate23,E18,ENSG00000103591,1519,914,1723,1210,1.18,0.23,0.18,-0.27
HTplate23,E19,ENSG00000182583,1160,875,1226,959,-0.09,0.11,-1.45,-0.91
HTplate23,E20,ENSG00000115593,1557,1026,2085,1436,1.31,0.59,1.37,0.30
HTplate23,E21,ENSG00000178795,1314,733,1897,1236,0.45,-0.33,0.75,-0.20
HTplate23,E22,ENSG00000113851,1406,1057,1449,1156,0.78,0.68,-0.72,-0.41
HTplate23,E23,ENSG00000162989,1069,604,1085,747,-0.41,-0.74,-1.91,-1.45
HTplate23,E24,ENSG00000023734,1167,1327,1176,1340,-0.07,1.53,-1.61,0.06
HTplate23,F01,ENSG00000116329,1360,812,1929,1646,0.62,-0.09,0.86,0.84
HTplate23,F02,ENSG00000108352,1338,764,1765,1083,0.54,-0.24,0.32,-0.59
HTplate23,F03,ENSG00000175356,1085,890,1727,1260,-0.36,0.16,0.19,-0.14
HTplate23,F04,ENSG00000112667,1346,1000,1771,1197,0.57,0.50,0.34,-0.30
HTplate23,F05,ENSG00000187573,1377,996,2318,1929,0.68,0.49,2.13,1.56
HTplate23,F06,ENSG00000167914,1441,1257,1804,1364,0.90,1.31,0.45,0.12
HTplate23,F07,ENSG00000197268,1475,1192,1965,1295,1.02,1.11,0.97,-0.05
HTplate23,F08,ENSG00000174804,1189,812,1997,1711,0.01,-0.09,1.08,1.01
HTplate23,F09,ENSG00000171201,1260,1458,1872,1757,0.26,1.94,0.67,1.12
HTplate23,F10,ENSG00000109171,1265,1182,1689,1480,0.28,1.08,0.07,0.42
HTplate23,F11,ENSG00000198440,1584,1152,1648,1523,1.41,0.98,-0.07,0.53
HTplate23,F12,ENSG00000112379,1192,829,1629,1205,0.02,-0.03,-0.13,-0.28
HTplate23,F13,ENSG00000116771,1398,1128,1929,1700,0.75,0.91,0.85,0.98
HTplate23,F14,ENSG00000172262,1405,1289,1899,1800,0.77,1.41,0.76,1.23
HTplate23,F15,ENSG00000171033,1087,785,1609,1236,-0.35,-0.17,-0.19,-0.20
HTplate23,F16,ENSG00000120500,1562,1233,1685,1251,1.33,1.24,0.05,-0.16
HTplate23,F17,ENSG00000100347,1479,1005,1627,1045,1.03,0.52,-0.14,-0.69
HTplate23,F18,ENSG00000104613,1208,920,1864,1544,0.08,0.25,0.64,0.58
HTplate23,F19,ENSG00000170627,1098,791,2091,1575,-0.31,-0.15,1.39,0.66
HTplate23,F20,ENSG00000180683,1275,877,1946,1482,0.32,0.12,0.91,0.42
HTplate23,F21,ENSG00000168556,1506,940,1629,1214,1.13,0.31,-0.13,-0.26
HTplate23,F22,ENSG00000156269,1159,938,1302,896,-0.09,0.31,-1.20,-1.07
HTplate23,F23,ENSG00000008086,1300,841,1893,1160,0.40,0.00,0.74,-0.40
HTplate23,F24,ENSG00000141140,1145,607,1966,1268,-0.14,-0.73,0.97,-0.12
HTplate23,G01,ENSG00000183111,1426,814,1808,1348,0.85,-0.08,0.46,0.08
HTplate23,G02,ENSG00000171202,1160,814,1644,1733,-0.09,-0.08,-0.08,1.06
HTplate23,G03,ENSG00000149289,1254,1123,1480,1212,0.24,0.89,-0.62,-0.27
HTplate23,G04,ENSG00000186810,1225,1002,1629,1332,0.14,0.51,-0.13,0.04
HTplate23,G05,ENSG00000006116,1285,590,1766,1397,0.35,-0.79,0.32,0.20
HTplate23,G06,ENSG00000123352,1158,637,1165,932,-0.10,-0.64,-1.65,-0.98
HTplate23,G07,ENSG00000197110,1397,1067,1870,1712,0.75,0.71,0.66,1.01
HTplate23,G08,ENSG00000115226,1190,848,1869,1270,0.02,0.02,0.66,-0.12
HTplate23,G09,ENSG00000173714,1236,926,1622,1602,0.18,0.27,-0.15,0.73
HTplate23,G10,ENSG00000198505,978,844,1997,1604,-0.74,0.01,1.08,0.73
HTplate23,G11,ENSG00000106123,956,576,1764,1072,-0.81,-0.83,0.31,-0.62
HTplate23,G12,ENSG00000159251,1037,786,1639,1583,-0.53,-0.17,-0.10,0.68
HTplate23,G13,ENSG00000198246,843,675,1176,806,-1.21,-0.52,-1.61,-1.30
HTplate23,G14,ENSG00000178425,1358,1111,1655,1418,0.61,0.85,-0.04,0.26
HTplate23,G15,ENSG00000132478,1364,1142,1493,1331,0.63,0.95,-0.58,0.04
HTplate23,G16,ENSG00000011260,930,523,1124,715,-0.90,-0.99,-1.79,-1.53
HTplate23,G17,ENSG00000149618,1192,725,1546,1093,0.02,-0.36,-0.40,-0.57
HTplate23,G18,ENSG00000197536,1464,1342,1840,1521,0.98,1.58,0.56,0.52
HTplate23,G19,ENSG00000164729,1048,695,1762,1465,-0.49,-0.45,0.31,0.38
HTplate23,G20,ENSG00000126088,1267,981,1744,1648,0.29,0.44,0.25,0.84
HTplate23,G21,ENSG00000126247,931,443,1394,1200,-0.90,-1.25,-0.90,-0.29
HTplate23,G22,ENSG00000166503,1594,1355,1624,1594,1.44,1.62,-0.15,0.71
HTplate23,G23,ENSG00000167985,1110,792,1780,1276,-0.27,-0.15,0.37,-0.10
HTplate23,G24,ENSG00000129317,1468,1086,1808,1628,1.00,0.77,0.46,0.79
HTplate23,H01,ENSG00000171867,1181,955,1491,1872,-0.02,0.36,-0.58,1.42
HTplate23,H02,ENSG00000132031,1353,850,1704,1874,0.59,0.03,0.12,1.42
HTplate23,H03,ENSG00000071282,1233,863,1532,1398,0.17,0.07,-0.45,0.21
HTplate23,H04,ENSG00000196432,865,708,1219,1282,-1.13,-0.42,-1.47,-0.09
HTplate23,H05,ENSG00000121054,1244,1098,1994,1576,0.21,0.81,1.07,0.66
HTplate23,H06,ENSG00000165832,913,835,1636,1519,-0.96,-0.01,-0.10,0.52
HTplate23,H07,ENSG00000159263,1494,1153,1766,1610,1.09,0.99,0.32,0.75
HTplate23,H08,ENSG00000130725,1245,856,1551,1433,0.21,0.05,-0.38,0.30
HTplate23,H09,ENSG00000083857,1088,690,1683,1673,-0.35,-0.47,0.05,0.91
HTplate23,H10,ENSG00000130701,1145,757,1479,1367,-0.14,-0.26,-0.62,0.13
HTplate23,H11,ENSG00000180848,1356,1038,1622,1465,0.60,0.62,-0.15,0.38
HTplate23,H12,ENSG00000100528,1337,861,1639,1641,0.54,0.07,-0.09,0.83
HTplate23,H13,ENSG00000102218,856,619,1592,1337,-1.16,-0.69,-0.25,0.05
HTplate23,H14,ENSG00000128626,1221,1123,1477,1349,0.13,0.89,-0.63,0.08
HTplate23,H15,ENSG00000111666,1444,931,1625,1553,0.91,0.29,-0.14,0.60
HTplate23,H16,ENSG00000147316,1638,1049,1724,1214,1.60,0.66,0.18,-0.26
HTplate23,H17,ENSG00000171953,1045,633,1184,940,-0.50,-0.65,-1.59,-0.96
HTplate23,H18,ENSG00000101146,1168,742,1692,1495,-0.06,-0.31,0.08,0.46
HTplate23,H19,ENSG00000177425,1100,756,1938,1448,-0.30,-0.26,0.89,0.34
HTplate23,H20,ENSG00000178235,1188,991,1440,989,0.01,0.48,-0.75,-0.83
HTplate23,H21,ENSG00000177757,1534,909,1741,1379,1.23,0.22,0.24,0.16
HTplate23,H22,ENSG00000121691,803,573,1854,1521,-1.35,-0.84,0.61,0.52
HTplate23,H23,ENSG00000139835,1496,1241,1890,1618,1.10,1.26,0.73,0.77
HTplate23,H24,ENSG00000173093,1806,1541,1605,1495,2.19,2.21,-0.21,0.46
HTplate23,I01,ENSG00000181284,1574,1060,1578,1750,1.37,0.69,-0.30,1.10
HTplate23,I02,ENSG00000184249,1406,1279,2212,1849,0.78,1.38,1.78,1.36
HTplate23,I03,ENSG00000140181,979,646,1859,1117,-0.73,-0.61,0.62,-0.51
HTplate23,I04,ENSG00000179331,1612,1360,1909,2036,1.51,1.64,0.79,1.83
HTplate23,I05,ENSG00000171798,1503,1094,1405,1097,1.12,0.80,-0.86,-0.56
HTplate23,I06,ENSG00000109193,1182,685,1584,1307,-0.01,-0.49,-0.28,-0.02
HTplate23,I07,ENSG00000119048,1155,847,1764,1485,-0.11,0.02,0.32,0.43
HTplate23,I08,ENSG00000117691,1585,1233,2119,1946,1.41,1.24,1.48,1.60
HTplate23,I09,ENSG00000161149,974,576,1644,1122,-0.75,-0.83,-0.08,-0.49
HTplate23,I10,ENSG00000108309,1182,678,1442,1187,-0.01,-0.51,-0.74,-0.33
HTplate23,I11,ENSG00000146038,1494,1141,1462,1337,1.09,0.95,-0.68,0.05
HTplate23,I12,ENSG00000108468,1467,1029,1561,1811,1.00,0.60,-0.35,1.26
HTplate23,I13,ENSG00000070476,767,525,1785,1471,-1.48,-0.99,0.38,0.39
HTplate23,I14,ENSG00000119906,1215,642,1466,999,0.10,-0.62,-0.66,-0.81
HTplate23,I15,ENSG00000162402,1202,832,1258,759,0.06,-0.02,-1.35,-1.42
HTplate23,I16,ENSG00000165623,1068,527,1998,1481,-0.42,-0.98,1.08,0.42
HTplate23,I17,ENSG00000019549,864,445,1476,775,-1.14,-1.24,-0.63,-1.38
HTplate23,I18,ENSG00000132763,1188,685,2102,1563,0.01,-0.49,1.42,0.63
